state	review_order	family	disposition	governing_record	lines	bytes	sha256	path
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	16	1126	d71e7eeeb4b6a8375cb7ffa9aea170ca89c1dd2e7071cc28e01cbe6ec56bef24	v12/docs/perf-baselines/2026-07-29-nullable-scalar-retained-coverage-extra-compiled-02-selected.md
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	737	25325	8fac91eb92c92c0c8b183e48840776ebd8b33ab1397c7af5dcbadc51fe97bfb4	v12/docs/perf-baselines/2026-07-29-nullable-scalar-retained-coverage-extra-compiled-03-selected.json
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	17	1318	342d96ee264a0f26b3c5fec2d9d4bbba7ca3e230fc779c4cd181e24fbf7e6c0f	v12/docs/perf-baselines/2026-07-29-nullable-scalar-retained-coverage-extra-compiled-03-selected.md
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	885	30530	19a608aa7af97e4e9409d16450b21b3a1479451d18c6fe940e1573fe780326ca	v12/docs/perf-baselines/2026-07-29-nullable-scalar-retained-coverage-extra-compiled-04-selected.json
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	18	1527	93f6c69fec2c495cce935420517bfbe1d16610cb38b6b36dfaeb801b3836f89f	v12/docs/perf-baselines/2026-07-29-nullable-scalar-retained-coverage-extra-compiled-04-selected.md
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	205	6993	f0e87a64a24212f560b27a9f5e2ab7a58e9f3ed1d136315791a1060763ca2567	v12/docs/perf-baselines/2026-07-29-nullable-scalar-retained-coverage-extra-compiled-05-selected.json
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	14	811	ac62e9173c1a2cdaef727dc5464c83583e23ef2c10645c5bf04f8ecb9f3ec1fc	v12/docs/perf-baselines/2026-07-29-nullable-scalar-retained-coverage-extra-compiled-05-selected.md
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	3733	130509	1b1b3ee513a9d3e457d2e768098f793c801f7f55609758376eb007f29ea03a2c	v12/docs/perf-baselines/2026-07-29-nullable-scalar-retained-coverage-extra-compiled-06-selected.json
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	34	4542	89d3581f8ddbcc735cdf438d9181acf035839485e52fb7913b4adaedbc5b9f85	v12/docs/perf-baselines/2026-07-29-nullable-scalar-retained-coverage-extra-compiled-06-selected.md
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	2097	68512	f84ec4343e1e9a53da681168dffc43334abf19feb98c6121b1f550ec642ff672	v12/docs/perf-baselines/2026-07-29-nullable-scalar-retained-coverage-extra-go-reference.json
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	52	8888	1a8b2d55e95d4887803bfc4e6a7347b1d471527c5a5007a64316dd7105032afa	v12/docs/perf-baselines/2026-07-29-nullable-scalar-retained-coverage-extra-go-reference.md
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	4423	144574	25e5d9be246936e0c7eed8ffc27b65e353e218da24cb6cd2c349add8f2954836	v12/docs/perf-baselines/2026-07-29-nullable-scalar-retained-coverage-extra-interpreter-reference-selected.json
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	92	19197	5536907b30ad6d7545c5db20a226dae4f45955eeccf482ec3c4a1c14b57362b0	v12/docs/perf-baselines/2026-07-29-nullable-scalar-retained-coverage-extra-interpreter-reference-selected.md
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	677	23043	91eac362edfee61170cddb3dd0c2d4c6433f630f28e51afe782e8fc87d52fad7	v12/docs/perf-baselines/2026-07-29-nullable-scalar-retained-generality-bytecode-01-selected.json
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	16	1223	622b3e2183cdde631e3fa05ab82873b44834cea6ba27735079602d904c3e0042	v12/docs/perf-baselines/2026-07-29-nullable-scalar-retained-generality-bytecode-01-selected.md
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	467	15931	c5a20fe57dc7e1e53ab4c8da28c0744b242f957cf28b8db0e5d25894eb177f5d	v12/docs/perf-baselines/2026-07-29-nullable-scalar-retained-generality-bytecode-02-selected.json
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	15	1055	3bc0c080fe8580bad8d309a4a5f2ffa9a50642e117907766f5c82e620b0469e7	v12/docs/perf-baselines/2026-07-29-nullable-scalar-retained-generality-bytecode-02-selected.md
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	679	23171	88adc804fd88d5a636e6d54550f5f626ce678d07c7dda4b6979f68b2bd418f72	v12/docs/perf-baselines/2026-07-29-nullable-scalar-retained-generality-bytecode-03-selected.json
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	16	1204	e90a4b91f330de4c252a5c4e1c61c6dec353c6a46491a4ae4e3a0cb7b4dc1ad5	v12/docs/perf-baselines/2026-07-29-nullable-scalar-retained-generality-bytecode-03-selected.md
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	673	23051	960ec3793d468082d7dea8055a615bb9d1e6468ba536c742724d85991a676ff1	v12/docs/perf-baselines/2026-07-29-nullable-scalar-retained-generality-bytecode-04-selected.json
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	16	1230	f29e81921c9a1f58d05bacbd49cb386121fdc35add3694348223948367e38095	v12/docs/perf-baselines/2026-07-29-nullable-scalar-retained-generality-bytecode-04-selected.md
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	687	23803	bb33b33988ec8664195232d60f91c9e11f6ef40766e730d5a49e5734dde1d14f	v12/docs/perf-baselines/2026-07-29-nullable-scalar-retained-generality-bytecode-05-selected.json
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	16	1262	09b4e259d21fa6e7ae0a491e29256ca030d594d231c3e5ff5782025e2bf2e3f9	v12/docs/perf-baselines/2026-07-29-nullable-scalar-retained-generality-bytecode-05-selected.md
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	466	15930	7fac1f42f99aa432a7cbb7f570d261cdd8830bce452b75876e329b65726d91a1	v12/docs/perf-baselines/2026-07-29-nullable-scalar-retained-generality-bytecode-06-selected.json
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	15	1057	cbf7b2b3418facf96697c33eb801e6a406cb1e5cfdf917d5f285d198585ee3f4	v12/docs/perf-baselines/2026-07-29-nullable-scalar-retained-generality-bytecode-06-selected.md
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	456	15581	4b8bbef0dbe9d6ef309f6da2af506c088666610716b3e1f20c1fb7fb1ffccb40	v12/docs/perf-baselines/2026-07-29-nullable-scalar-retained-generality-bytecode-07-selected.json
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	15	1055	7e31e7c24637578f5527e3618f7f240c5b7dcce81a84a2f4aa07418eb5e1232e	v12/docs/perf-baselines/2026-07-29-nullable-scalar-retained-generality-bytecode-07-selected.md
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	547	18394	d3a2cf2c4981d28064ea26dcd961c32052fee988705f4e43082b2a92700a43a4	v12/docs/perf-baselines/2026-07-29-nullable-scalar-retained-generality-compiled-01-selected.json
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	16	1086	faa7402ab9296e6cd3de44d6a1f89872fdb382ceaea3005b2b15c827b393564e	v12/docs/perf-baselines/2026-07-29-nullable-scalar-retained-generality-compiled-01-selected.md
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	380	12746	c2909a8da60e132a698107ea87a965df42d1df08e177c5093b4b16b6dbb7ebdb	v12/docs/perf-baselines/2026-07-29-nullable-scalar-retained-generality-compiled-02-selected.json
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	15	931	31e90b584b0ee0d0b7cdc18d52699df9cd78abd82c1fd163e1d5e3ab8f9174cb	v12/docs/perf-baselines/2026-07-29-nullable-scalar-retained-generality-compiled-02-selected.md
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	549	18510	3c5796abe07f55b06c100b22175492a3d6498fb8f16d98ce5e9397815660167a	v12/docs/perf-baselines/2026-07-29-nullable-scalar-retained-generality-compiled-03-selected.json
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	16	1068	f7c2064e99eb3ebfb5da9cae0c94ed06f3259d2dcb353ecaeb3c34b6871bd63e	v12/docs/perf-baselines/2026-07-29-nullable-scalar-retained-generality-compiled-03-selected.md
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	543	18345	dbff4ff8710d75715fe433df6dfd7cde9d0cdd4af963152b67b9f8eeac9332a5	v12/docs/perf-baselines/2026-07-29-nullable-scalar-retained-generality-compiled-04-selected.json
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	16	1092	6c068330e1c1bb82e2a79c75ed9320ceba3d68cb0c86cbee39efc857c99dbde5	v12/docs/perf-baselines/2026-07-29-nullable-scalar-retained-generality-compiled-04-selected.md
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	557	19065	f9e1130f6522796dc470cd72057be3ec2cf4fc1c7b48e88e17c614b5305e525b	v12/docs/perf-baselines/2026-07-29-nullable-scalar-retained-generality-compiled-05-selected.json
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	16	1121	3a474eb1e911df2d1309d7ef89bf09767a07794a0a17f73f5b5447207a9996f9	v12/docs/perf-baselines/2026-07-29-nullable-scalar-retained-generality-compiled-05-selected.md
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	379	12743	e9bfe7ad855e8a1f3a5feb0ace60ef9500d706865600cded9e3c8531a06d3639	v12/docs/perf-baselines/2026-07-29-nullable-scalar-retained-generality-compiled-06-selected.json
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	15	933	e682fc3ba2754b483fdbcab80ab7ec02b4450bfcf8ed86f3f3a99eed1f19ff90	v12/docs/perf-baselines/2026-07-29-nullable-scalar-retained-generality-compiled-06-selected.md
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	369	12434	5a4267b89f22a6b037d4ef2b4a00d8cc06c358a6fbfc7160809b1ed412af6b6e	v12/docs/perf-baselines/2026-07-29-nullable-scalar-retained-generality-compiled-07-selected.json
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	15	933	385bedf8f823f214b0b99fa62f47415ca1aec3acd76166299a0268e44dd0b801	v12/docs/perf-baselines/2026-07-29-nullable-scalar-retained-generality-compiled-07-selected.md
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	957	30926	522870c2bf2fbb04f893455dab2a13fcc30cb7e233ca549aa17962ee8bf8257b	v12/docs/perf-baselines/2026-07-29-nullable-scalar-retained-generality-go-reference.json
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	30	4287	de0b049e363d6f6dbab70f2d2962691f9d525c8942960df17a70b02aa43a368e	v12/docs/perf-baselines/2026-07-29-nullable-scalar-retained-generality-go-reference.md
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	2011	65265	ab523f9ae4077b66444a8bc03a0c7b2d6006cc93bb4af52272d1d15e9491da02	v12/docs/perf-baselines/2026-07-29-nullable-scalar-retained-generality-interpreter-reference-selected.json
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	48	9070	f4d36f46fa4a33e21b2326b7d47ec145a2fc67bdebb207a60a3c9eed2e9a2339	v12/docs/perf-baselines/2026-07-29-nullable-scalar-retained-generality-interpreter-reference-selected.md
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	144	221780	af685dd7d6f7853f15f16d3a4873107757241ca7be4392974ff2d8ae9cd16072	v12/docs/perf-baselines/2026-07-29-nullable-scalar-retained-refresh.json
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	195	21005	9cf313d4026a15eb298f6d9e766e31bef7511cd596a7130ccc8fc3faed3087b8	v12/docs/perf-baselines/2026-07-29-nullable-scalar-retained-refresh.md
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	8	272	d8126a7ee93174b48c3c597839bac1620f3ab7b6babe10e23eb0f95c1d3bc28b	v12/docs/perf-baselines/2026-07-29-nullable-scalar-retained-stdlib-source-state.json
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	110	4687	16d934ed752ab3c9ba9b83801a1464fede5333a6bb0a13711fc44f1392a27e5c	v12/docs/perf-baselines/2026-07-29-transaction-ledger-audit-application-gate.json
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	110	5050	f0e113932e0c1b2d821a8f431e7e14bffd337a4f91e53a85c20042ef38741c1d	v12/docs/perf-baselines/2026-07-29-transaction-ledger-audit-application-gate.md
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	42	3254	5de296b64f4ebd159dd73c7e9ec53df849d17e603cdb6d27a37e868b647338c5	v12/docs/perf-baselines/2026-07-29-transaction-ledger-audit-compiled-owner-profiles/inventory_reconciliation-alloc-objects-top.txt
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	52	4109	7f11323e7370611e80ae1ef7415c3a35c80e812ecef1b6f5edbb757efde93b14	v12/docs/perf-baselines/2026-07-29-transaction-ledger-audit-compiled-owner-profiles/inventory_reconciliation-alloc-space-top.txt
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	74	5419	501aac154198e9a696491e6a5a3dab9889fec99e5611c04e26675f1334a8cab4	v12/docs/perf-baselines/2026-07-29-transaction-ledger-audit-compiled-owner-profiles/inventory_reconciliation-cpu-cum-top.txt
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	74	5419	74a6ff61f2ad7f9d4f1fadb7c8620063566af5635161869be4cf5502367aa162	v12/docs/perf-baselines/2026-07-29-transaction-ledger-audit-compiled-owner-profiles/inventory_reconciliation-cpu-top.txt
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	23	468	4b05acc70494fa93986cb1954ce9150b3f114ca77947d4de8c58f4d040df14fe	v12/docs/perf-baselines/2026-07-29-transaction-ledger-audit-compiled-owner-profiles/inventory_reconciliation-phase-stats.json
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	39	2974	0dda08a203da0415f215e0ced887b4bd02d4069816908d13f34ad6c018c35ed9	v12/docs/perf-baselines/2026-07-29-transaction-ledger-audit-compiled-owner-profiles/sensor_calibration-alloc-objects-top.txt
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	50	3852	babc9ece7a8156ad43b5f995fcc15b2ee8ef5614f4d9df4d416e4f94e9160afb	v12/docs/perf-baselines/2026-07-29-transaction-ledger-audit-compiled-owner-profiles/sensor_calibration-alloc-space-top.txt
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	108	7876	9ea8f0167c539535f09e9c7c502d929755e59e01b1131ae1d61a7b89409ef4d5	v12/docs/perf-baselines/2026-07-29-transaction-ledger-audit-compiled-owner-profiles/sensor_calibration-cpu-cum-top.txt
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	108	7874	17fbdfa4a2fa5a83adc89cb0ea6678fab4fd80a2bd73e0b2c7556f4f6849972f	v12/docs/perf-baselines/2026-07-29-transaction-ledger-audit-compiled-owner-profiles/sensor_calibration-cpu-top.txt
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	23	467	5dab95344ff977424818ce137f93bee7963c2a865aec0718afd8a18a400621ed	v12/docs/perf-baselines/2026-07-29-transaction-ledger-audit-compiled-owner-profiles/sensor_calibration-phase-stats.json
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	49	3914	36eed6f17dc26364bd34d3b561fa0ec954c322883fdad5265f9ccc32ab1cce06	v12/docs/perf-baselines/2026-07-29-transaction-ledger-audit-compiled-owner-profiles/transaction_ledger_audit-alloc-objects-top.txt
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	55	4325	f9ce15fead32c1e1930ca3977a3381ffafa37708cfebcb48370026d3a60772a6	v12/docs/perf-baselines/2026-07-29-transaction-ledger-audit-compiled-owner-profiles/transaction_ledger_audit-alloc-space-top.txt
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	108	7824	0ffd5f8bdd02ac35b0c4333361e386494bc7caa0102c735fe94aa9ed98ebbd6f	v12/docs/perf-baselines/2026-07-29-transaction-ledger-audit-compiled-owner-profiles/transaction_ledger_audit-cpu-cum-top.txt
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	108	7825	c3c6f08f7c261c85c474433cfb799377deb5b25377dad07f84dc0d8167de74f1	v12/docs/perf-baselines/2026-07-29-transaction-ledger-audit-compiled-owner-profiles/transaction_ledger_audit-cpu-top.txt
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	23	469	cee73063f4174435d2a2f540f9d649b488e164af735bdfc1e86437d88f251eef	v12/docs/perf-baselines/2026-07-29-transaction-ledger-audit-compiled-owner-profiles/transaction_ledger_audit-phase-stats.json
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	69	2123	60d58b989f119f402021333afa2433598211f2df930a62924bbe3029fd081371	v12/docs/perf-baselines/2026-07-29-transaction-ledger-audit-go-reference.json
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	13	550	848680cfeb0fe80471a8691e6221a94a26dee757e4e34e8fb6eb5dc938921b1c	v12/docs/perf-baselines/2026-07-29-transaction-ledger-audit-go-reference.md
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	133	4255	a72a7958aff25b6045499f965097aa16e4175fb90853704a51ef74d64773ceb9	v12/docs/perf-baselines/2026-07-29-transaction-ledger-audit-interpreter-reference.json
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	14	936	5cabe643e4abc209c69cd10e23ccbd2d0d58761a4b9e5be593e0d5e02472a85c	v12/docs/perf-baselines/2026-07-29-transaction-ledger-audit-interpreter-reference.md
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	142	219503	d3c4269dfb620a31a3fad9a486977085d63689f6726fd8dedbd66cd708843499	v12/docs/perf-baselines/2026-07-29-transaction-ledger-audit-scorecard-refresh.json
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	198	21449	c1d8aadb82b328129d9e9f7e0a942fa75fc88323ae0f8dfb75d88c4a38cc954b	v12/docs/perf-baselines/2026-07-29-transaction-ledger-audit-scorecard-refresh.md
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	430	14842	c57eee01fd223f9892a8e9087f6139e4ed05890ea479e362ec18d023bc25532a	v12/docs/perf-baselines/2026-07-29-transaction-ledger-audit-scorecard-source.json
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	18	1159	9790c2a61186b7ddfc7846f9d16bca845890682192a350653c67e20c5b90adcd	v12/docs/perf-baselines/2026-07-29-transaction-ledger-audit-scorecard-source.md
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	8	272	d8126a7ee93174b48c3c597839bac1620f3ab7b6babe10e23eb0f95c1d3bc28b	v12/docs/perf-baselines/2026-07-29-transaction-ledger-audit-stdlib-source-state.json
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	156	6898	7221e305d62c064df44f3f056d42eb2177220bf7a62743b8132fdc18d6508ddf	v12/docs/perf-baselines/2026-07-30-compiled-primitive-nullable-value-carrier-retained.md
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	7707	463559	18005f00dffab0204d72a5ab420e462ce29c60dc62c75961c823b01418b2ce3b	v12/docs/perf-baselines/2026-07-30-nullable-scalar-retained-frontier.json
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	361	81937	bf7e28f65b1c42a8ccfc4bf458e1fdeab3b54f80740fcf3f5df3fbebed3c7c1f	v12/docs/perf-baselines/2026-07-30-nullable-scalar-retained-frontier.md
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	549	18504	cc0815741d2ae06a47c24b18273c09e301f271ff42e0f5a3239e1198860a4f9c	v12/docs/perf-baselines/2026-07-30-nullable-scalar-retained-generality-compiled-03-replay.json
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	16	1068	02ed95f481668884f234ac53f46718bbfb08fdba3d1fbba2db2cb03ebe430311	v12/docs/perf-baselines/2026-07-30-nullable-scalar-retained-generality-compiled-03-replay.md
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	379	12822	35a52f792868ba20e30da867f11aebead93ad5ea241a71c27b6b23c48591868a	v12/docs/perf-baselines/2026-07-30-nullable-scalar-retained-generality-compiled-04-original-stable-rows.json
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	543	18350	788af3e5a54ccadb8f0d34a488b9f13f73b77190c767132337cfdc1afe09f3d1	v12/docs/perf-baselines/2026-07-30-nullable-scalar-retained-generality-compiled-04-replay.json
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	16	1092	e003f5755260a982a6c7dca0e9f8b15184f90e0ced8619e65b2dbe7f6778c1b3	v12/docs/perf-baselines/2026-07-30-nullable-scalar-retained-generality-compiled-04-replay.md
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	208	6918	5fee85a9f448c089b1121ade0d60896f26a7237f842d58ff78b419d969a11d39	v12/docs/perf-baselines/2026-07-30-nullable-scalar-retained-pidigits-replay-row.json
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	144	222044	43c9a48d92ecaf02069655e6c1e78cc81bf1025997e578708da3c23acac8a4d8	v12/docs/perf-baselines/2026-07-30-nullable-scalar-retained-scorecard-reconciled.json
untracked	1	nullable-scorecard-evidence	retain	2026-07-30-nullable-scalar-retained-frontier.md	196	21152	e2b81e59923054fcef145fe87f79911e29ffa965420677a2445b7c32baa291bc	v12/docs/perf-baselines/2026-07-30-nullable-scalar-retained-scorecard-reconciled.md
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	178	6586	a726f0b0f252a7ef70669bb87e1b5b4792e36454bdbd212f2e9af26d4816fa08	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-architecture-owner-closure.json
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	156	7121	d7fafabc99ba2266e99622264689824a0e22b3461f47b3ba4fd962a446621144	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-architecture-owner-closure.md
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	23	466	9eb6c207110e2b7e4eedcc79b03574f66041362adf45d48cd4fb02a34af5f8d4	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-architecture-owner-profiles/concurrent-event-routing.alloc-1.phase-stats.json
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	23	465	812dfe5efa5b77814420b190fc6092a56a3d88ba8381fd46b665c1957f9d7c44	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-architecture-owner-profiles/concurrent-event-routing.alloc-2.phase-stats.json
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	23	465	6c920e9a94cad646909f6ff1c7d6ea7df1902f9db415be0515d145ccced2d8ea	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-architecture-owner-profiles/concurrent-event-routing.alloc-3.phase-stats.json
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	78	6391	2e759339c775ac38ce8c1b6eb536662d1816d5294c39f584c1e46f0da3d72f2d	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-architecture-owner-profiles/concurrent-event-routing.alloc-objects-top.txt
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	77	6161	5eb4a540da2a36b200f8a95b47be2dd307d769d9635ef28e72b8d4bb68845bcb	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-architecture-owner-profiles/concurrent-event-routing.alloc-space-top.txt
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	88	6529	3b02dca67c7c0527d8f075d4b76df03031c2f6ce1fd04d4f6ffd47a0ad241bc1	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-architecture-owner-profiles/concurrent-event-routing.cpu-cum-top.txt
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	88	6524	afdf6a6158dfb3999cc1395a973cb557c094d3791cb236ba0c618362d820b8c2	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-architecture-owner-profiles/concurrent-event-routing.cpu-top.txt
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	23	444	5943a31624fc3a9841a3e8b5e4e8b6edebe01c9bd255a1673e6d844fff2dd30f	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-architecture-owner-profiles/distance-field.alloc-1.phase-stats.json
untracked	3	post-nullable-closure-evidence	retain	2026-07-30-post-nullable-cross-family-architecture-ownership-reconciliation.md	23	444	9b50b5e3b6c2bf9d8197b24c6216fbf1c72a0c1cd373168b9ac225c8a1cb946a	v12/docs/perf-baselines/2026-07-30-post-nullable-compiled-architecture-owner-profiles/distance-field.alloc-2.phase-stats.json
